110009;NICO;NICO;NICO; PROLONGADOR SIMPLE 10A 2,5 MTS BINORMA RICHI 135.202.61.05;;0;0;552;80;994
110010;NICO;NICO;NICO; PROLONGADOR SIMPLE 10A 3 MTS BINORMA RICHI 135.203.61.05;;0;0;615;80;1107
110011;NICO;NICO;NICO; PROLONGADOR SIMPLE 10A 5 MTS BINORMA RICHI 135.204.61.05;;0;0;839;80;1511
110016;NICO;NICO;NICO; PROLONGADOR TRIPOLAR NORMALIZADO CON CABLE 10 MTS STARBOX PRC10;;0;0;1.742;80;3135
110017;NICO;NICO;NICO; PROLONGADOR TRIPOLAR NORMALIZADO CON CABLE 15 MTS STARBOX PRC15;;0;0;2.482;80;4468
110015;NICO;NICO;NICO; PROLONGADOR TRIPOLAR NORMALIZADO CON CABLE 5 MTS STARBOX PRC05;;0;0;1.010;80;1818
110006;NICO;NICO;NICO; PROLONGADOR X 10 MTS 2 X0.50 BLANCO DIBAPLAST 983260;;0;0;1.134;80;2040
110007;NICO;NICO;NICO; PROLONGADOR X 15 MTS 2 X0.50 BLANCO DIBAPLAST 983280;;0;0;1.560;80;2808
110004;NICO;NICO;NICO; PROLONGADOR X  3 MTS 2 X0.50 BLANCO DIBAPLAST 983220;;0;0;473;80;851
115001;NICO;NICO;NICO; ANTENA DE 5 ELEMENTOS;;0;0;1.005;80;1808
115002;NICO;NICO;NICO; ANTENA DE 8 ELEMENTOS;;0;0;1.406;80;2530
115003;NICO;NICO;NICO; ANTENA FLECHA 13 ELEMENTOS;;0;0;1.420;80;2557
130002;NICO;NICO;NICO; AUTOMATICO CON CABLE X 1,5 MTS SIXELECTRIC AT-15;;0;0;916;80;1648
130006;NICO;NICO;NICO; AUTOMATICO CON SISTEMA DE TANZA METAPLAST C500;;0;0;388;80;698
130005;NICO;NICO;NICO; AUTOMATICO CON SISTEMA DE TANZA METAPLAST C600;;0;0;388;80;698
130004;NICO;NICO;NICO; AUTOMATICO HERMETICO FLOTANTE CON MICROSWITCH C/C 1.5MTS METAPLAST G2003;;0;0;783;80;1409
170005;NICO;NICO;NICO; DUPLO RICHI PATA CHATA 127.600;;0;0;160;80;287
170006;NICO;NICO;NICO; DUPLO RICHI PATA REDONDA 127.610;;0;0;160;80;287
170013;NICO;NICO;NICO; MULTIFICHA DOBLE 2 PERNO REDONDO MR-1002 VR;;0;0;113;80;203
170014;NICO;NICO;NICO; MULTIFICHA DOBLE 3 PATAS CHATAS MC-1001 VR;;0;0;113;80;203
170009;NICO;NICO;NICO; TRAPEZOIDAL BIPOLAR PR-1001 VR;;0;0;114;80;206
170010;NICO;NICO;NICO; TRAPEZOIDAL TRIPOLAR PC-1001 VR;;0;0;114;80;206
170003;NICO;NICO;NICO; TRIPLE ENCHUFABLE GIRATORIO TRIPTO NEGRO;;0;0;531;80;956
175004;NICO;NICO;NICO; BASE CIOCCA P.E. 1 PULSADOR BLANCO 99002005;;0;0;90;80;162
175001;NICO;NICO;NICO; BASE CIOCCA P.E. 1 PUNTO BLANCO 99002001;;0;0;86;80;155
175062;NICO;NICO;NICO; BASE CIOCCA P.E. 1 PUNTO NEGRA 98002001;;0;0;74;80;133
175002;NICO;NICO;NICO; BASE CIOCCA P.E. 1 PUNTO Y 1 TOMA BLANCO 99002002;;0;0;171;80;308
175011;NICO;NICO;NICO; BASE CIOCCA P.E. 1 PUNTO Y 2 TOMAS BLANCO 99002012;;0;0;270;80;486
175012;NICO;NICO;NICO; BASE CIOCCA P.E. 1 TOMA 20A BLANCO 99002013;;0;0;143;80;258
175007;NICO;NICO;NICO; BASE CIOCCA P.E. 1 TOMA CON NEUTRO BLANCO 99002008;;0;0;98;80;176
175003;NICO;NICO;NICO; BASE CIOCCA P.E. 2 PUNTOS BLANCO 99002004;;0;0;164;80;294
175064;NICO;NICO;NICO; BASE CIOCCA P.E. 2 PUNTOS NEGRA 98002004;;0;0;139;80;250
175010;NICO;NICO;NICO; BASE CIOCCA P.E. 2 PUNTOS Y 1 TOMA BLANCO 99002011;;0;0;262;80;472
175070;NICO;NICO;NICO; BASE CIOCCA P.E. 2 TOMAS 20 AMP BLANCO 99002015;;0;0;274;80;494
175005;NICO;NICO;NICO; BASE CIOCCA P.E. 2 TOMAS CON NEUTRO BLANCO 99002006;;0;0;184;80;331
175009;NICO;NICO;NICO; BASE CIOCCA P.E. 3 PUNTOS BLANCO;;0;0;262;80;472
175008;NICO;NICO;NICO; BASE CIOCCA P.E. 3 TOMAS CON NEUTRO BLANCO 99002009;;0;0;300;80;541
175063;NICO;NICO;NICO; BASE CIOCCA P.E. PUNTO Y TOMA C/N NEGRA 98002002;;0;0;146;80;263
175015;NICO;NICO;NICO; BASE CIOCCA PLAST 1 COMBINACION 3003;;0;0;63;80;114
175014;NICO;NICO;NICO; BASE CIOCCA PLAST 1 PULSADOR 3002;;0;0;59;80;106
175013;NICO;NICO;NICO; BASE CIOCCA PLAST 1 PUNTO 3001;;0;0;58;80;105
175018;NICO;NICO;NICO; BASE CIOCCA PLAST 1 PUNTO Y 1 TOMA 3007;;0;0;117;80;211
175020;NICO;NICO;NICO; BASE CIOCCA PLAST 1 TOMA 20A 20201082;;0;0;140;80;251
175017;NICO;NICO;NICO; BASE CIOCCA PLAST 1 TOMA CON NEUTRO 3006;;0;0;67;80;121
175016;NICO;NICO;NICO; BASE CIOCCA PLAST 2 PUNTOS 3004;;0;0;91;80;163
175019;NICO;NICO;NICO; BASE CIOCCA PLAST 2 TOMAS CON NEUTRO 3010;;0;0;145;80;261
175035;NICO;NICO;NICO; BASE EXTRA CHATA 1 PUNTO JELUZ 50401/2;;0;0;137;80;246
175038;NICO;NICO;NICO; BASE EXTRA CHATA 1 TOMA CON NEUTRO JELUZ 50404/2;;0;0;138;80;249
175039;NICO;NICO;NICO; BASE EXTRA CHATA 1 TOMA TEL. JELUZ 50406/2;;0;0;251;80;452
175040;NICO;NICO;NICO; BASE EXTRA CHATA 1 TOMA TV. PÌN FINO JELUZ 50407/2;;0;0;210;80;378
175042;NICO;NICO;NICO; BASE EXTRA CHATA 2 PUNTOS JELUZ 50409/2;;0;0;258;80;464
175043;NICO;NICO;NICO; BASE EXTRA CHATA 2 TOMAS CON NEUTRO JELUZ 50412/2;;0;0;247;80;444
175045;NICO;NICO;NICO; BASE EXTRA CHATA PUNTO Y TOMA CON NEUTRO JELUZ 50417/2;;0;0;252;80;454
175024;NICO;NICO;NICO; BASE EXULTT STIK 1 COMBINACION ART.760602;;0;0;181;80;325
175031;NICO;NICO;NICO; BASE EXULTT STIK 1 PULSADOR ART.760702;;0;0;176;80;318
175021;NICO;NICO;NICO; BASE EXULTT STIK 1 PUNTO ART.760102;;0;0;164;80;295
175023;NICO;NICO;NICO; BASE EXULTT STIK 1 PUNTO Y TOMA ART.761302;;0;0;287;80;517
175027;NICO;NICO;NICO; BASE EXULTT STIK 1 TOMA 20A ART.766202;;0;0;336;80;605
175025;NICO;NICO;NICO; BASE EXULTT STIK 1 TOMA CON NEUTRO ART.760802;;0;0;164;80;295
175026;NICO;NICO;NICO; BASE EXULTT STIK 1 TOMA DOBLE CON NEUTRO ART.768702;;0;0;294;80;529
175022;NICO;NICO;NICO; BASE EXULTT STIK 2 PUNTOS ART.760202;;0;0;284;80;511
175029;NICO;NICO;NICO; BASE EXULTT STIK TV PASANTE ART.761002;;0;0;500;80;901
175049;NICO;NICO;NICO; BASE MIG 1 COMBINACION E404R;;0;0;167;80;301
175048;NICO;NICO;NICO; BASE MIG 1 PULSADOR E403R;;0;0;144;80;260
175047;NICO;NICO;NICO; BASE MIG 1 PUNTO E402R;;0;0;135;80;243
175053;NICO;NICO;NICO; BASE MIG 1 TOMA C/N 20 AMP E418R;;0;0;267;80;480
175051;NICO;NICO;NICO; BASE MIG 1 TOMA C/N E401R;;0;0;170;80;307
175052;NICO;NICO;NICO; BASE MIG PUNTO Y TOMA C/N E409R;;0;0;295;80;532
175083;NICO;NICO;NICO; BASE TAAD 1 PULSADOR LE-603;;0;0;85;80;153
175081;NICO;NICO;NICO; BASE TAAD 1 PUNTO LE-601;;0;0;82;80;148
175084;NICO;NICO;NICO; BASE TAAD 1 TOMA C/N 20 AMP LE-604;;0;0;175;80;315
175082;NICO;NICO;NICO; BASE TAAD 1 TOMA C/N LE-602;;0;0;100;80;181
175085;NICO;NICO;NICO; BASE TAAD 2 PUNTOS LE-707;;0;0;147;80;265
175086;NICO;NICO;NICO; BASE TAAD 2 TOMAS C/N LE-710;;0;0;171;80;308
175087;NICO;NICO;NICO; BASE TAAD PUNTO Y TOMA C/N LE-709;;0;0;158;80;284
180002;NICO;NICO;NICO; BASE INDUSTRIAL BIPOLAR 2 X 16 AMP  + TIERRA MIG ART.252;;0;0;405;80;729
180003;NICO;NICO;NICO; BASE INDUSTRIAL BIPOLAR 2 X 32 AMP MIG ART.256;;0;0;482;80;867
180004;NICO;NICO;NICO; BASE INDUSTRIAL BIPOLAR 2 X 32 AMP + TIERRA MIG ART.257;;0;0;520;80;936
180005;NICO;NICO;NICO; BASE INDUSTRIAL TRIPOLAR 3 X 16 AMP MIG ART.253;;0;0;497;80;894
180007;NICO;NICO;NICO; BASE INDUSTRIAL TRIPOLAR 3 X 32 AMP MIG ART.258;;0;0;550;80;991
180008;NICO;NICO;NICO; BASE INDUSTRIAL TRIPOLAR 3 X 32 AMP + TIERRA MIG ART.259;;0;0;589;80;1060
190074;NICO;NICO;NICO; ACOPLE ADAPTADOR HEMBRA ROSCA 3/4 REDUCCIÓN 1/2 P/MANGUERA MARSICO HOGJAR020;;0;0;172;80;309
190064;NICO;NICO;NICO; CARRETEL UNIVERSAL 4 SALIDAS SIN TANZA EBOCA4 RODIMAR;;0;0;207;80;372
190065;NICO;NICO;NICO; CARRETEL UNIVERSAL C/RANURA 2 SALIDAS SIN TANZA EBOCAU RODIMAR;;0;0;168;80;302
190071;NICO;NICO;NICO; CONECTOR P/MANGUERA DE 1/2 MARSICO;;0;0;222;80;400
190072;NICO;NICO;NICO; LANZA C/CONECTOR RAPIDO / BOQUILLA AJUSTABLE MARSICO HOGJAR012;;0;0;284;80;512
190073;NICO;NICO;NICO; PICO ESPIGA P/MANGUERA 1/2-3/4 MACHO MARSICO HOGJAR019;;0;0;172;80;309
195001;NICO;NICO;NICO; BUSCAPOLO PLANO 140MM SICA 378200;;0;0;282;80;507
195002;NICO;NICO;NICO; BUSCAPOLO PLANO 190MM SICA 378201;;0;0;328;80;590
200001;NICO;NICO;NICO; BUZON CASITA CON PIE Y PULSADOR VGM G-15;;0;0;7.427;80;13368
200002;NICO;NICO;NICO; BUZON CUADRADO CON PIE Y PULSADOR VGM B-J;;0;0;7.331;80;13195
200004;NICO;NICO;NICO; BUZON PARA PARED CON CERRADURA VGM R-3;;0;0;4.825;80;8685
200005;NICO;NICO;NICO; BUZON PARA PUERTA VGM R-2;;0;0;3.465;80;6236
215001;NICO;NICO;NICO; CABLE BAFLE 2 X 0,50 REFLEX;;0;0;3.778;80;6800
215002;NICO;NICO;NICO; CABLE BAFLE 2 X 0,75 REFLEX;;0;0;5.138;80;9248
215014;NICO;NICO;NICO; CABLE BAFLE 2 X 1.00  NUMENLUZ;;0;0;6.027;80;10849
215004;NICO;NICO;NICO; CABLE BAFLE 2 X 1,5 REFLEX;;0;0;9.217;80;16591
215003;NICO;NICO;NICO; CABLE BAFLE 2 X 1 REFLEX;;0;0;6.397;80;11514
220031;NICO;NICO;NICO; ACCESORIO 14 X 7 CODO EXTERNO MEGAPLAST;;0;0;15;80;26
220030;NICO;NICO;NICO; ACCESORIO 14 X 7 CODO INTERNO MEGAPLAST;;0;0;15;80;26
220187;NICO;NICO;NICO; ACCESORIO 14 X 7 CURVA 90° ROKER PR6022;;0;0;7;80;13
220029;NICO;NICO;NICO; ACCESORIO 14 X 7 CURVA PLANA MEGAPLAST;;0;0;15;80;26
220034;NICO;NICO;NICO; ACCESORIO 14 X 7 TERMINAL MEGAPLAST;;0;0;15;80;26
220033;NICO;NICO;NICO;" ACCESORIO 14 X 7 ""T"" MEGAPLAST";;0;0;15;80;26
220032;NICO;NICO;NICO; ACCESORIO 14 X 7 UNION MEGAPLAST;;0;0;15;80;26
220037;NICO;NICO;NICO; ACCESORIO 20 X 10 CODO EXTERNO MEGAPLAST;;0;0;16;80;28
220036;NICO;NICO;NICO; ACCESORIO 20 X 10 CODO INTERNO MEGAPLAST;;0;0;16;80;28
220035;NICO;NICO;NICO; ACCESORIO 20 X 10 CURVA PLANA MEGAPLAST;;0;0;16;80;28
220040;NICO;NICO;NICO; ACCESORIO 20 X 10 TERMINAL MEGAPLAST;;0;0;16;80;28
220039;NICO;NICO;NICO;" ACCESORIO 20 X 10 ""T"" MEGAPLAST";;0;0;16;80;28
220075;NICO;NICO;NICO;" ACCESORIO 20 X 10 ""T"" TECNOCOM";;0;0;21;80;39
220038;NICO;NICO;NICO; ACCESORIO 20 X 10 UNION MEGAPLAST;;0;0;16;80;28
220043;NICO;NICO;NICO; ACCESORIO 20 X 20 CODO EXTERNO MEGAPLAST;;0;0;24;80;43
220042;NICO;NICO;NICO; ACCESORIO 20 X 20 CODO INTERNO MEGAPLAST;;0;0;24;80;43
220041;NICO;NICO;NICO; ACCESORIO 20 X 20 CURVA PLANA MEGAPLAST;;0;0;24;80;43
220046;NICO;NICO;NICO; ACCESORIO 20 X 20 TERMINAL MEGAPLAST;;0;0;24;80;43
220045;NICO;NICO;NICO;" ACCESORIO 20 X 20 ""T"" MEGAPLAST";;0;0;24;80;43
220044;NICO;NICO;NICO; ACCESORIO 20 X 20 UNION MEGAPLAST;;0;0;24;80;43
220055;NICO;NICO;NICO; ACCESORIO 27 X 30 CODO EXTERNO MEGAPLAST;;0;0;55;80;99
220054;NICO;NICO;NICO; ACCESORIO 27 X 30 CODO INTERNO MEGAPLAST;;0;0;55;80;99
220053;NICO;NICO;NICO; ACCESORIO 27 X 30 CURVA PLANA MEGAPLAST;;0;0;55;80;99
220057;NICO;NICO;NICO;" ACCESORIO 27 X 30 ""T"" MEGAPLAST";;0;0;55;80;99
220056;NICO;NICO;NICO; ACCESORIO 27 X 30 UNION MEGAPLAST;;0;0;55;80;99
220049;NICO;NICO;NICO; ACCESORIO 40 X 16 CODO EXTERNO MEGAPLAST;;0;0;44;80;80
220048;NICO;NICO;NICO; ACCESORIO 40 X 16 CODO INTERNO MEGAPLAST;;0;0;44;80;80
220096;NICO;NICO;NICO; ACCESORIO 40 X 16 CODO INTERNO TECNOCOM;;0;0;28;80;50
220206;NICO;NICO;NICO; ACCESORIO 40 X 16 CURVA EXTERNA ROKER PR6034;;0;0;22;80;39
220207;NICO;NICO;NICO; ACCESORIO 40 X 16 CURVA INTERNA ROKER PR6035;;0;0;22;80;39
220047;NICO;NICO;NICO; ACCESORIO 40 X 16 CURVA PLANA MEGAPLAST;;0;0;44;80;80
220052;NICO;NICO;NICO; ACCESORIO 40 X 16 TERMINAL MEGAPLAST;;0;0;44;80;80
220098;NICO;NICO;NICO; ACCESORIO 40 X 16 TERMINAL TECNOCOM;;0;0;28;80;50
220051;NICO;NICO;NICO;" ACCESORIO 40 X 16 ""T"" MEGAPLAST";;0;0;44;80;80
220093;NICO;NICO;NICO;" ACCESORIO 40 X 16 ""T"" TECNOCOM";;0;0;28;80;50
220050;NICO;NICO;NICO; ACCESORIO 40 X 16 UNION MEGAPLAST;;0;0;44;80;80
220061;NICO;NICO;NICO; ACCESORIO 40 X 30 CODO EXTERNO MEGAPLAST;;0;0;110;80;198
220060;NICO;NICO;NICO; ACCESORIO 40 X 30 CODO INTERNO MEGAPLAST;;0;0;110;80;198
220108;NICO;NICO;NICO; ACCESORIO 40 X 30 CODO INTERNO TECNOCOM;;0;0;38;80;69
220059;NICO;NICO;NICO; ACCESORIO 40 X 30 CURVA PLANA MEGAPLAST;;0;0;110;80;198
220064;NICO;NICO;NICO; ACCESORIO 40 X 30 TERMINAL MEGAPLAST;;0;0;110;80;198
220063;NICO;NICO;NICO;" ACCESORIO 40 X 30 ""T"" MEGAPLAST";;0;0;110;80;198
220062;NICO;NICO;NICO; ACCESORIO 40 X 30 UNION MEGAPLAST;;0;0;110;80;198
220109;NICO;NICO;NICO; ACCESORIO 40 X 30 UNION TECNOCOM;;0;0;38;80;69
220222;NICO;NICO;NICO; ACCESORIO P/CABLE CANAL 14 X 7 MULTIPLE TAAD I-8520;;0;0;14;80;25
220223;NICO;NICO;NICO; ACCESORIO P/CABLE CANAL 20 X 10 MULTIPLE TAAD I-8620;;0;0;17;80;30
220228;NICO;NICO;NICO; CABLE CANAL 100 X 50 S/ADHESIVO TECNOCOM;;0;0;1.209;80;2176
220022;NICO;NICO;NICO; CABLE CANAL 14 X 7 C/ADHESIVO KALOP X TIRA;;0;0;94;80;170
220179;NICO;NICO;NICO; CABLE CANAL 14 X 7 C/ADHESIVO ROKER X TIRA PR6040/B;;0;0;84;80;151
220218;NICO;NICO;NICO; CABLE CANAL 14 X 7 C/ADHESIVO TAAD X TIRA I 8210;;0;0;100;80;180
220225;NICO;NICO;NICO; CABLE CANAL 14 X 7 C/ADHESIVO X TIRA LCL;;0;0;74;80;133
220024;NICO;NICO;NICO; CABLE CANAL 18 X 21 C/ADHESIVO KALOP X TIRA;;0;0;213;80;383
220220;NICO;NICO;NICO; CABLE CANAL 18 X 21 C/ADHESIVO TAAD X TIRA I 8310;;0;0;235;80;423
220227;NICO;NICO;NICO; CABLE CANAL 18 X 21 C/ADHESIVO X TIRA LCL;;0;0;193;80;348
220023;NICO;NICO;NICO; CABLE CANAL 20 X 10 C/ADHESIVO KALOP X TIRA;;0;0;132;80;237
220219;NICO;NICO;NICO; CABLE CANAL 20 X 10 C/ADHESIVO TAAD X TIRA I-8110;;0;0;128;80;230
220226;NICO;NICO;NICO; CABLE CANAL 20 X 10 C/ADHESIVO X TIRA LCL;;0;0;86;80;155
220017;NICO;NICO;NICO; CABLE CANAL 20 X 20 C/ADHESIVO MEGA PLAST X TIRA;;0;0;312;80;562
220019;NICO;NICO;NICO; CABLE CANAL 27 X 30 C/ADHESIVO MEGA PLAST X TIRA;;0;0;455;80;820
220221;NICO;NICO;NICO; CABLE CANAL 27 X 30 C/ADHESIVO TAAD X TIRA I 8410;;0;0;422;80;760
220018;NICO;NICO;NICO; CABLE CANAL 40 X 16 C/ADHESIVO X TIRA MEGA PLAST;;0;0;498;80;897
220020;NICO;NICO;NICO; CABLE CANAL 40 X 30 C/ADHESIVO X TIRA  MEGA PLAST;;0;0;603;80;1085
220021;NICO;NICO;NICO; CABLE CANAL 70 X 50 S/ADHESIVO X TIRA MEGA PLAST;;0;0;1.314;80;2366
220170;NICO;NICO;NICO; CAJA PARA CABLE CANAL CON FONDO COMPLETA TAAD I-6200;;0;0;140;80;252
220217;NICO;NICO;NICO; CAJA PARA CABLE CANAL CON FONDO STARBOX CPE4;;0;0;100;80;180
220169;NICO;NICO;NICO; CAJA PARA CABLE CANAL CON FONDO TAAD I-6100;;0;0;106;80;190
220122;NICO;NICO;NICO; CURVA EXTERNA 100 X 50 TECNOCOM;;0;0;153;80;275
220123;NICO;NICO;NICO; CURVA INTERNA 100 X 50 TECNOCOM;;0;0;153;80;275
220124;NICO;NICO;NICO; EMBELLECEDOR UNION 100 X 50 TECNOCOM;;0;0;76;80;138
220173;NICO;NICO;NICO; PISO CANAL 45 X 13 C/TABIQUE BLANCO X TIRA MEGA PLAST;;0;0;905;80;1628
220175;NICO;NICO;NICO; PISO CANAL 70 X 15 C/TABIQUE BLANCO X TIRA MEGA PLAST;;0;0;1.362;80;2452
235001;NICO;NICO;NICO; CABLE CRISTAL 2 X 0,50 ECONOMICO REFLEX;;0;0;3.475;80;6256
235002;NICO;NICO;NICO; CABLE CRISTAL 2 X 0,75 ECONOMICO REFLEX;;0;0;4.684;80;8432
235004;NICO;NICO;NICO; CABLE CRISTAL 2 X 1,5 ECONOMICO REFLEX;;0;0;8.009;80;14416
235003;NICO;NICO;NICO; CABLE CRISTAL 2 X 1 ECONOMICO REFLEX;;0;0;6.044;80;10880
240006;NICO;NICO;NICO; CABLE VAINA CHATA 3 X 1,5 ECONOMICO TITAN;;0;0;10.579;80;19042
240007;NICO;NICO;NICO; CABLE VAINA CHATA 3 X 2,5 ECONOMICO TITAN;;0;0;15.136;80;27244
250001;NICO;NICO;NICO; PARALELO 2 X 0,50 ECONOMICO BLANCO REFLEX;;0;0;3.652;80;6573
250015;NICO;NICO;NICO; PARALELO 2 X 0,50 ECONOMICO BOBINA X 500 MTS BLANCO REFLEX;;0;0;18.259;80;32866
250002;NICO;NICO;NICO; PARALELO 2 X 0,75 ECONOMICO BLANCO REFLEX;;0;0;4.432;80;7978
250016;NICO;NICO;NICO; PARALELO 2 X 0,75 ECONOMICO BOBINA X 500 MTS BLANCO REFLEX;;0;0;22.162;80;39892
250011;NICO;NICO;NICO; PARALELO 2 X 0,75 NORMALIZADO CENTURION;;0;0;6.513;80;11723
250003;NICO;NICO;NICO; PARALELO 2 X 1.00 ECONOMICO BLANCO REFLEX;;0;0;6.170;80;11106
250047;NICO;NICO;NICO; PARALELO 2 X 1.00 ECONOMICO NEGRO REFLEX;;0;0;6.170;80;11106
250004;NICO;NICO;NICO; PARALELO 2 X 1,50 ECONOMICO BLANCO REFLEX;;0;0;8.009;80;14416
250048;NICO;NICO;NICO; PARALELO 2 X 1,50 ECONOMICO NEGRO REFLEX;;0;0;8.009;80;14416
250013;NICO;NICO;NICO; PARALELO 2 X 1,50 NORMALIZADO CENTURION;;0;0;11.182;80;20128
250012;NICO;NICO;NICO; PARALELO 2 X 1 NORMALIZADO CENTURION;;0;0;7.824;80;14082
250005;NICO;NICO;NICO; PARALELO 2 X 2,50 ECONOMICO BLANCO REFLEX;;0;0;10.829;80;19493
250034;NICO;NICO;NICO; PARALELO 2 X 2,50 ECONOMICO SUCAPLAST;;0;0;10.445;80;18800
250014;NICO;NICO;NICO; PARALELO 2 X 2,50 NORMALIZADO CENTURION;;0;0;17.818;80;32073
255001;NICO;NICO;NICO; CORDON PLANCHA BIPOLAR ART.1070 C/OJAL 1.80 MTS DIBAPLAST 810120;;0;0;436;80;786
255002;NICO;NICO;NICO; CORDON PLANCHA BIPOLAR ART.1090 C/PALA HEMBRA 1.80 MTS DIBAPLAST 810140;;0;0;479;80;863
255003;NICO;NICO;NICO; CORDON PLANCHA TRIPOLAR ART.1070 C/OJAL DIBAPLAST 810160;;0;0;503;80;905
255004;NICO;NICO;NICO; CORDON PLANCHA TRIPOLAR ART.1090 C/PALA HEMBRA DIBAPLAST 810180;;0;0;544;80;979
265010;NICO;NICO;NICO; CABLE SUBTERRANEO 2 X 10 CENTURION X METRO;;0;0;856;80;1541
265007;NICO;NICO;NICO; CABLE SUBTERRANEO 2 X 2,5 CENTURION X METRO;;0;0;275;80;495
265008;NICO;NICO;NICO; CABLE SUBTERRANEO 2 X 4 CENTURION X METRO;;0;0;398;80;716
265009;NICO;NICO;NICO; CABLE SUBTERRANEO 2 X 6 CENTURION X METRO;;0;0;563;80;1014
265016;NICO;NICO;NICO; CABLE SUBTERRANEO 3 X 10 CENTURION X METRO;;0;0;1.212;80;2181
265012;NICO;NICO;NICO; CABLE SUBTERRANEO 3 X 1,5 CENTURION X METRO;;0;0;254;80;457
265013;NICO;NICO;NICO; CABLE SUBTERRANEO 3 X 2,5 CENTURION X METRO;;0;0;366;80;658
265014;NICO;NICO;NICO; CABLE SUBTERRANEO 3 X 4 CENTURION X METRO;;0;0;537;80;967
265015;NICO;NICO;NICO; CABLE SUBTERRANEO 3 X 6 CENTURION X METRO;;0;0;792;80;1426
265023;NICO;NICO;NICO; CABLE SUBTERRANEO 4 X 10 CENTURION X METRO;;0;0;1.624;80;2924
